run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
clean_ra_cross_xlmr_maxfeat,clean,ra,cross_xlmr_maxfeat,cross_maxfeat,0.8378,0.6824,0.9722,0.3478,0.4348,0.7150,1.1063,9.3531,0.7674,0.7191,0.9213,0.3708,0.5112,0.7191,1.2303,9.9204,0.7729,,0.5
clean_ra_dual_gte_maxfeat,clean,ra,dual_gte_maxfeat,dual_maxfeat,0.8751,0.7283,0.9831,0.2886,0.5036,0.7947,0.8406,7.4569,0.8161,0.7584,0.9494,0.3034,0.5000,0.7584,1.0674,8.7921,0.8012,,0.7
clean_ra_dual_mbert_maxfeat,clean,ra,dual_mbert_maxfeat,dual_maxfeat,0.5735,0.4118,0.8647,0.7415,0.2246,0.5121,1.9601,17.3552,0.6279,0.4775,0.8652,0.6685,0.2528,0.5674,1.9213,16.4687,0.5548,,0.5
clean_ra_dual_xlmr_maxfeat,clean,ra,dual_xlmr_maxfeat,dual_maxfeat,0.7787,0.5580,0.9589,0.4843,0.3998,0.6836,1.2403,10.5507,0.7030,0.5730,0.9101,0.5225,0.4326,0.6742,1.5730,12.3689,0.7341,,0.5
raw_qar_bilstm_maxfeat,raw,qar,bilstm_maxfeat,bilstm_maxfeat,0.6489,0.4795,0.9046,0.6365,0.3068,0.5483,1.7415,14.7668,0.6237,0.5225,0.8820,0.6348,0.3989,0.6011,1.6798,13.5393,0.6573,,0.4
raw_qar_cross_gte_maxfeat,raw,qar,cross_gte_maxfeat,cross_maxfeat,0.7706,0.6039,0.9541,0.4444,0.3563,0.6667,1.2947,11.2986,0.7188,0.6292,0.9157,0.4663,0.3876,0.6573,1.5056,12.3876,0.7054,,0.5
raw_qar_cross_mbert_maxfeat,raw,qar,cross_mbert_maxfeat,cross_maxfeat,0.7570,0.6220,0.9493,0.4336,0.4263,0.6715,1.2705,10.8537,0.6436,0.6517,0.8820,0.4944,0.4494,0.6966,1.5730,12.5515,0.6803,,0.5
raw_qar_cross_xlmr_maxfeat,raw,qar,cross_xlmr_maxfeat,cross_maxfeat,0.8355,0.6365,0.9710,0.3937,0.4891,0.7415,0.9903,8.6212,0.7395,0.6404,0.9101,0.4663,0.5225,0.7416,1.2584,10.2200,0.7403,,0.5
raw_qar_dual_gte_maxfeat,raw,qar,dual_gte_maxfeat,dual_maxfeat,0.8283,0.6473,0.9686,0.3853,0.4626,0.7307,1.0374,8.8387,0.7619,0.6573,0.9382,0.4213,0.4270,0.7472,1.2303,9.8876,0.7712,,0.5
raw_qar_dual_mbert_maxfeat,raw,qar,dual_mbert_maxfeat,dual_maxfeat,0.7752,0.6147,0.9505,0.4408,0.4287,0.6655,1.2319,10.5206,0.6464,0.6292,0.8708,0.5281,0.4213,0.6685,1.6011,12.8745,0.6992,,0.5
raw_qar_dual_xlmr_maxfeat,raw,qar,dual_xlmr_maxfeat,dual_maxfeat,0.8145,0.6498,0.9565,0.3961,0.4094,0.7089,1.1473,9.9017,0.7542,0.6629,0.9213,0.4270,0.4551,0.6910,1.3708,10.9691,0.7547,,0.5
raw_ra_bilstm_maxfeat,raw,ra,bilstm_maxfeat,bilstm_maxfeat,0.7845,0.6582,0.9420,0.4034,0.4118,0.6848,1.2379,10.4673,0.7478,0.6573,0.9101,0.4382,0.4382,0.7247,1.3989,10.9504,0.7062,,0.7
raw_ra_cross_gte_maxfeat,raw,ra,cross_gte_maxfeat,cross_maxfeat,0.8039,0.6486,0.9662,0.3865,0.4432,0.7234,1.0785,9.1054,0.7251,0.6629,0.9157,0.4326,0.4494,0.7303,1.2921,10.2669,0.7351,,0.7
raw_ra_cross_mbert_maxfeat,raw,ra,cross_mbert_maxfeat,cross_maxfeat,0.7364,0.6111,0.9324,0.4674,0.3829,0.6413,1.3937,11.8713,0.6568,0.6236,0.8989,0.5112,0.3989,0.6348,1.5674,12.7154,0.6740,,0.5
raw_ra_cross_xlmr_maxfeat,raw,ra,cross_xlmr_maxfeat,cross_maxfeat,0.7745,0.6449,0.9469,0.4155,0.4324,0.6896,1.2464,10.5676,0.7404,0.6798,0.8989,0.4326,0.4213,0.7135,1.3596,11.0955,0.7552,,0.5
raw_ra_dual_gte_maxfeat,raw,ra,dual_gte_maxfeat,dual_maxfeat,0.8471,0.6498,0.9698,0.3816,0.4589,0.7693,0.9372,8.1019,0.7822,0.6573,0.9382,0.4157,0.4326,0.7472,1.2022,9.7940,0.7851,,0.5
raw_ra_dual_mbert_maxfeat,raw,ra,dual_mbert_maxfeat,dual_maxfeat,0.7666,0.6316,0.9360,0.4396,0.3659,0.6606,1.3152,11.2782,0.6342,0.5955,0.8820,0.5618,0.3483,0.6404,1.6966,13.3474,0.7227,,0.5
raw_ra_dual_xlmr_maxfeat,raw,ra,dual_xlmr_maxfeat,dual_maxfeat,0.7851,0.6208,0.9529,0.4287,0.4179,0.6969,1.2114,10.3443,0.7312,0.6517,0.9157,0.4438,0.4157,0.7135,1.3933,11.0768,0.7146,,0.5
segment_qar_bilstm_maxfeat,segment,qar,bilstm_maxfeat,bilstm_maxfeat,0.7418,0.6051,0.9420,0.4626,0.3720,0.6449,1.3732,11.5210,0.6578,0.6236,0.9045,0.5056,0.4326,0.6685,1.5281,12.0318,0.6773,,0.5
segment_qar_cross_gte_maxfeat,segment,qar,cross_gte_maxfeat,cross_maxfeat,0.7993,0.5857,0.9686,0.4469,0.4203,0.6908,1.1522,9.9317,0.7230,0.6236,0.9213,0.4719,0.4270,0.6966,1.3820,11.3717,0.7380,,0.5
segment_qar_cross_mbert_maxfeat,segment,qar,cross_mbert_maxfeat,cross_maxfeat,0.3878,0.2778,0.8370,0.8925,0.1304,0.3853,2.3394,21.3580,0.3397,0.2697,0.8090,0.9270,0.1292,0.3820,2.4270,22.3850,0.3263,,0.4
segment_qar_cross_xlmr_maxfeat,segment,qar,cross_xlmr_maxfeat,cross_maxfeat,0.7133,0.5737,0.9420,0.4928,0.3804,0.6268,1.4372,12.1217,0.6788,0.5955,0.9157,0.5000,0.3933,0.6067,1.5843,12.7949,0.6794,,0.5
segment_qar_dual_gte_maxfeat,segment,qar,dual_gte_maxfeat,dual_maxfeat,0.8446,0.6993,0.9771,0.3237,0.4505,0.7500,0.9843,8.4199,0.7650,0.6742,0.9438,0.3933,0.4494,0.7247,1.2360,10.1217,0.7886,,0.7
segment_qar_dual_mbert_maxfeat,segment,qar,dual_mbert_maxfeat,dual_maxfeat,0.5711,0.3756,0.8720,0.7742,0.1123,0.4831,2.1884,19.4015,0.5783,0.4157,0.8539,0.7528,0.1292,0.5056,2.2584,19.6335,0.5188,,0.4
segment_qar_dual_xlmr_maxfeat,segment,qar,dual_xlmr_maxfeat,dual_maxfeat,0.8300,0.6292,0.9710,0.3998,0.4577,0.7077,1.0676,9.1284,0.7604,0.6798,0.9326,0.4045,0.4944,0.6910,1.2753,10.1592,0.7757,,0.5
segment_ra_bilstm_maxfeat,segment,ra,bilstm_maxfeat,bilstm_maxfeat,0.8136,0.6679,0.9529,0.3804,0.3756,0.6896,1.2089,10.2650,0.7329,0.6236,0.9213,0.4719,0.4270,0.6629,1.5562,11.9663,0.6926,,0.5
segment_ra_cross_gte_maxfeat,segment,ra,cross_gte_maxfeat,cross_maxfeat,0.8150,0.6570,0.9626,0.3816,0.4384,0.7246,1.0833,9.2092,0.7225,0.6854,0.9045,0.4270,0.3989,0.7472,1.3820,11.1142,0.7554,,0.5
segment_ra_cross_mbert_maxfeat,segment,ra,cross_mbert_maxfeat,cross_maxfeat,0.4177,0.2971,0.8031,0.9094,0.1944,0.4118,2.2572,20.5548,0.4192,0.3090,0.8146,0.8876,0.1966,0.4213,2.2978,21.1537,0.3641,,0.6
segment_ra_cross_xlmr_maxfeat,segment,ra,cross_xlmr_maxfeat,cross_maxfeat,0.8146,0.6244,0.9638,0.4143,0.4360,0.7246,1.0809,9.3230,0.7419,0.6461,0.9045,0.4607,0.4382,0.7022,1.2584,10.4822,0.7708,,0.5
segment_ra_dual_gte_maxfeat,segment,ra,dual_gte_maxfeat,dual_maxfeat,0.8377,0.6594,0.9674,0.3732,0.4022,0.7283,1.0592,9.0410,0.7767,0.6798,0.9270,0.4045,0.4157,0.6910,1.2865,10.4401,0.7886,,0.7
segment_ra_dual_mbert_maxfeat,segment,ra,dual_mbert_maxfeat,dual_maxfeat,0.5727,0.4070,0.8478,0.7669,0.1667,0.4746,2.1389,18.8468,0.5779,0.4719,0.8427,0.7191,0.1573,0.5506,2.1910,18.8610,0.5501,,0.7
segment_ra_dual_xlmr_maxfeat,segment,ra,dual_xlmr_maxfeat,dual_maxfeat,0.8416,0.6884,0.9698,0.3430,0.4408,0.7802,0.9481,8.2709,0.7407,0.6404,0.9270,0.4438,0.4157,0.6966,1.3708,10.9129,0.7954,,0.7
