run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
clean_ra_dual_gte,clean,ra,dual_gte,dual,0.8503,0.7089,0.9758,0.3152,0.4227,0.7585,1.0097,8.7713,0.7705,0.7191,0.9382,0.3596,0.4607,0.7416,1.2135,9.8221,0.7780,7,156.9
clean_ra_cross_mbert,clean,ra,cross_mbert,cross,0.5582,0.4517,0.9022,0.6558,0.2814,0.5471,1.8973,16.3890,0.5671,0.5056,0.8764,0.6292,0.2584,0.5618,1.9663,16.6867,0.5238,11,107.0
clean_ra_cross_xlmr,clean,ra,cross_xlmr,cross,0.7515,0.6280,0.9432,0.4384,0.3792,0.6896,1.3140,11.3228,0.7339,0.6966,0.9213,0.4045,0.4607,0.7472,1.3258,10.6882,0.6890,9,104.9
clean_ra_cross_gte,clean,ra,cross_gte,cross,0.8679,0.7597,0.9722,0.2681,0.5531,0.8140,0.7681,6.8158,0.7684,0.7079,0.9270,0.3764,0.4775,0.7697,1.1348,9.1854,0.7331,20,180.1
clean_qar_dual_mbert,clean,qar,dual_mbert,dual,0.5329,0.4287,0.9058,0.6727,0.2017,0.5435,1.9432,17.2819,0.5734,0.4719,0.9045,0.6236,0.1798,0.5674,1.9719,17.2271,0.4299,6,117.7
clean_qar_dual_xlmr,clean,qar,dual_xlmr,dual,0.8151,0.6643,0.9601,0.3768,0.3889,0.7101,1.1848,10.1029,0.7506,0.6461,0.9326,0.4326,0.3989,0.6910,1.4382,11.3717,0.7232,19,232.1
clean_qar_dual_gte,clean,qar,dual_gte,dual,0.8597,0.6993,0.9795,0.3213,0.4300,0.7367,1.0423,8.9714,0.7677,0.7135,0.9270,0.3764,0.4607,0.7135,1.2584,10.3137,0.7634,10,194.0
clean_qar_cross_mbert,clean,qar,cross_mbert,cross,0.3116,0.2995,0.8792,0.8321,0.1449,0.3684,2.3539,21.3228,0.3236,0.2865,0.8933,0.8315,0.1517,0.3652,2.3933,21.6921,0.1739,4,60.7
clean_qar_cross_xlmr,clean,qar,cross_xlmr,cross,0.7596,0.6329,0.9287,0.4444,0.3321,0.6268,1.5338,12.7338,0.7264,0.6742,0.9101,0.4326,0.4213,0.6573,1.6180,12.7013,0.6789,12,124.2
clean_qar_cross_gte,clean,qar,cross_gte,cross,0.8434,0.6981,0.9698,0.3321,0.4203,0.7114,1.0930,9.5702,0.7500,0.7079,0.9157,0.3933,0.4045,0.7022,1.4382,11.9195,0.7232,19,172.4
segment_ra_dual_mbert,segment,ra,dual_mbert,dual,0.4919,0.3635,0.9046,0.7343,0.2174,0.5145,1.9601,17.2365,0.5150,0.3596,0.9157,0.7247,0.1854,0.5843,2.0562,17.5923,0.4709,7,143.4
segment_ra_dual_xlmr,segment,ra,dual_xlmr,dual,0.8274,0.6775,0.9662,0.3575,0.4300,0.7174,1.0894,9.2240,0.7512,0.6854,0.9326,0.4045,0.4213,0.7303,1.2921,10.3464,0.7414,12,204.0
segment_ra_dual_gte,segment,ra,dual_gte,dual,0.8515,0.6957,0.9795,0.3261,0.4565,0.7717,0.9614,8.5789,0.7576,0.6742,0.9326,0.4045,0.4551,0.6966,1.3427,10.9551,0.7652,9,196.6
segment_ra_cross_mbert,segment,ra,cross_mbert,cross,0.2972,0.2911,0.8792,0.8418,0.1751,0.4191,2.3261,20.7451,0.2771,0.2753,0.8820,0.8539,0.1629,0.3989,2.4213,21.4393,0.1890,7,96.5
segment_ra_cross_xlmr,segment,ra,cross_xlmr,cross,0.8137,0.6473,0.9577,0.3973,0.3514,0.6787,1.2307,10.7821,0.7944,0.6573,0.9382,0.4101,0.3820,0.6742,1.3596,11.5777,0.7175,12,143.3
segment_ra_cross_gte,segment,ra,cross_gte,cross,0.8425,0.7089,0.9686,0.3225,0.4420,0.7609,0.9988,8.8075,0.7620,0.7135,0.9157,0.3820,0.4157,0.7360,1.3371,10.9644,0.7554,12,164.4
segment_qar_dual_mbert,segment,qar,dual_mbert,dual,0.5805,0.4722,0.8961,0.6377,0.2766,0.5580,1.8623,16.1406,0.5728,0.5281,0.8876,0.6011,0.2978,0.6011,1.9719,16.3503,0.5602,13,211.5
segment_qar_dual_xlmr,segment,qar,dual_xlmr,dual,0.7784,0.6449,0.9529,0.4046,0.4106,0.6944,1.2331,10.4661,0.7116,0.6348,0.9326,0.4494,0.4101,0.6573,1.4494,11.3951,0.7290,7,149.6
segment_qar_dual_gte,segment,qar,dual_gte,dual,0.8729,0.7319,0.9831,0.2850,0.5350,0.8152,0.7911,6.9657,0.7788,0.7247,0.9326,0.3539,0.5056,0.7247,1.1629,9.6689,0.7612,20,293.5
segment_qar_cross_mbert,segment,qar,cross_mbert,cross,0.4524,0.3998,0.8527,0.7476,0.2391,0.4807,2.1039,18.7281,0.4346,0.3933,0.8483,0.7584,0.2135,0.5000,2.1685,19.4977,0.3228,19,167.4
segment_qar_cross_xlmr,segment,qar,cross_xlmr,cross,0.8122,0.6643,0.9626,0.3744,0.3454,0.6425,1.2838,11.1235,0.7299,0.6404,0.9045,0.4607,0.3708,0.6180,1.6011,13.2584,0.7512,19,177.1
segment_qar_cross_gte,segment,qar,cross_gte,cross,0.8540,0.7307,0.9734,0.2959,0.4710,0.7585,0.9626,8.3001,0.7469,0.7135,0.9213,0.3820,0.4719,0.7079,1.3596,11.0861,0.7409,18,192.7
