run_id,preprocess,input,model,family,train_qwk,train_accuracy,train_adjacent_accuracy,train_mae,train_raw_exact,train_raw_within1,train_raw_mae,train_pct_mae,test_qwk,test_accuracy,test_adjacent_accuracy,test_mae,test_raw_exact,test_raw_within1,test_raw_mae,test_pct_mae,val_qwk,best_epoch,seconds
raw_ra_cross_mbert,raw,ra,cross_mbert,cross,0.7440,0.5314,0.9517,0.5229,0.4215,0.6848,1.2790,10.8236,0.6732,0.5899,0.8933,0.5449,0.4045,0.6966,1.5618,12.5234,0.6601,,0.5
raw_ra_cross_xlmr,raw,ra,cross_xlmr,cross,0.8242,0.6691,0.9650,0.3684,0.4976,0.7512,0.9698,8.4291,0.7557,0.7079,0.9157,0.3876,0.5562,0.7416,1.1517,9.3118,0.7603,,0.5
raw_ra_dual_gte,raw,ra,dual_gte,dual,0.8400,0.6655,0.9638,0.3708,0.4010,0.7536,1.0459,9.0772,0.7530,0.6629,0.9270,0.4270,0.4382,0.7135,1.2865,10.4682,0.7902,,0.5
raw_ra_dual_mbert,raw,ra,dual_mbert,dual,0.7598,0.5906,0.9601,0.4553,0.4118,0.6763,1.2222,10.5860,0.6523,0.6011,0.9045,0.5281,0.3708,0.7022,1.5843,12.9354,0.7309,,0.5
raw_ra_dual_xlmr,raw,ra,dual_xlmr,dual,0.7391,0.5229,0.9324,0.5580,0.3563,0.6498,1.4046,11.8632,0.6837,0.5393,0.8876,0.5899,0.3708,0.6573,1.6236,12.7669,0.7126,,0.4
segment_qar_cross_gte,segment,qar,cross_gte,cross,0.8499,0.7343,0.9638,0.3019,0.4710,0.7585,0.9626,8.3001,0.7378,0.7079,0.9101,0.3989,0.4719,0.7079,1.3596,11.0861,0.7533,,0.5
segment_qar_cross_mbert,segment,qar,cross_mbert,cross,0.4937,0.3986,0.7923,0.8357,0.2391,0.4807,2.1039,18.7281,0.5408,0.4213,0.8090,0.7809,0.2135,0.5000,2.1685,19.4977,0.4156,,0.4
segment_qar_cross_xlmr,segment,qar,cross_xlmr,cross,0.8240,0.6655,0.9577,0.3780,0.3454,0.6425,1.2838,11.1235,0.7325,0.6461,0.8989,0.4663,0.3708,0.6180,1.6011,13.2584,0.7876,,0.5
segment_qar_dual_gte,segment,qar,dual_gte,dual,0.8680,0.7041,0.9831,0.3128,0.5350,0.8152,0.7911,6.9657,0.7827,0.7135,0.9382,0.3596,0.5056,0.7247,1.1629,9.6689,0.7851,,0.5
segment_qar_dual_mbert,segment,qar,dual_mbert,dual,0.5986,0.4167,0.8913,0.7005,0.2766,0.5580,1.8623,16.1406,0.6009,0.5112,0.8764,0.6348,0.2978,0.6011,1.9719,16.3503,0.5945,,0.6
segment_qar_dual_xlmr,segment,qar,dual_xlmr,dual,0.7808,0.6473,0.9493,0.4082,0.4106,0.6944,1.2331,10.4661,0.7234,0.6404,0.9326,0.4438,0.4101,0.6573,1.4494,11.3951,0.7546,,0.5
segment_ra_cross_gte,segment,ra,cross_gte,cross,0.8380,0.6920,0.9674,0.3406,0.4420,0.7609,0.9988,8.8075,0.7696,0.7191,0.9213,0.3708,0.4157,0.7360,1.3371,10.9644,0.7682,,0.5
segment_ra_cross_mbert,segment,ra,cross_mbert,cross,0.3838,0.2874,0.7742,0.9662,0.1751,0.4191,2.3261,20.7451,0.3853,0.2978,0.7584,0.9663,0.1629,0.3989,2.4213,21.4393,0.3493,,0.6
segment_ra_cross_xlmr,segment,ra,cross_xlmr,cross,0.8197,0.6232,0.9710,0.4082,0.3514,0.6787,1.2307,10.7821,0.7841,0.6629,0.9326,0.4101,0.3820,0.6742,1.3596,11.5777,0.7455,,0.5
segment_ra_dual_gte,segment,ra,dual_gte,dual,0.8474,0.7198,0.9746,0.3068,0.4565,0.7717,0.9614,8.5789,0.7357,0.6910,0.9157,0.4045,0.4551,0.6966,1.3427,10.9551,0.7901,,0.7
segment_ra_dual_mbert,segment,ra,dual_mbert,dual,0.6029,0.4903,0.8816,0.6365,0.2174,0.5145,1.9601,17.2365,0.6174,0.5674,0.8933,0.5674,0.1854,0.5843,2.0562,17.5923,0.6045,,0.6
segment_ra_dual_xlmr,segment,ra,dual_xlmr,dual,0.8234,0.6002,0.9686,0.4324,0.4300,0.7174,1.0894,9.2240,0.7431,0.6404,0.9213,0.4607,0.4213,0.7303,1.2921,10.3464,0.7592,,0.5
